   3.5837838e+01   9.4261261e+01   9.7927928e+00
   3.8878981e+01   9.3681529e+01   7.6369427e+00
   4.0701613e+01   9.4814516e+01   1.1612903e+01
   3.8022222e+01   9.5826667e+01   1.4195556e+01
   4.1909639e+01   9.7680723e+01   1.6487952e+01
   4.3459459e+01   9.1925676e+01   1.8304054e+01
   4.0010638e+01   8.9691489e+01   1.8265957e+01
   3.8967033e+01   8.5791209e+01   2.2846154e+01
   4.2683453e+01   8.9338129e+01   2.3625899e+01
   4.2853659e+01   9.7355401e+01   2.1885017e+01
   4.4181818e+01   9.3888889e+01   2.4333333e+01
   4.2633333e+01   9.3994444e+01   2.8550000e+01
   3.9326316e+01   9.2221053e+01   2.5378947e+01
   4.3471429e+01   9.0028571e+01   2.9871429e+01
   4.2408000e+01   8.6240000e+01   2.7632000e+01
   4.1630769e+01   8.1400000e+01   2.7846154e+01
   4.2337209e+01   8.1174419e+01   3.1406977e+01
   4.1104651e+01   8.9860465e+01   3.2476744e+01
   3.8433962e+01   8.6094340e+01   3.0018868e+01
   3.6526316e+01   8.1105263e+01   2.9877193e+01
   3.8302326e+01   8.3922481e+01   3.3736434e+01
   4.2971098e+01   8.7421965e+01   3.5364162e+01
   4.3229412e+01   8.4294118e+01   3.6988235e+01
   4.1983333e+01   7.6933333e+01   3.0425000e+01
   4.0884615e+01   7.2717949e+01   3.1641026e+01
   4.2865772e+01   7.6872483e+01   3.5872483e+01
   3.9854167e+01   8.1291667e+01   4.0119792e+01
   3.7321839e+01   8.3379310e+01   3.7977011e+01
   3.6699346e+01   7.7549020e+01   3.2849673e+01
   3.3028302e+01   7.9438679e+01   3.8622642e+01
   3.9706897e+01   7.7068966e+01   4.1614943e+01
   3.9139535e+01   7.5209302e+01   3.5616279e+01
   3.8963415e+01   6.9804878e+01   3.1731707e+01
   4.0433628e+01   7.1079646e+01   3.5761062e+01
   4.0776471e+01   7.3582353e+01   4.2011765e+01
   3.3848168e+01   7.5120419e+01   4.0523560e+01
   3.4107914e+01   7.4330935e+01   3.4467626e+01
   3.5519231e+01   6.6615385e+01   3.4432692e+01
   3.4185185e+01   6.9342593e+01   3.8111111e+01
   3.7140000e+01   7.1320000e+01   3.8520000e+01
   4.1421769e+01   6.9482993e+01   4.1993197e+01
   4.1411290e+01   6.6790323e+01   3.8016129e+01
   4.0013423e+01   6.3939597e+01   3.5530201e+01
   3.9397059e+01   6.5710784e+01   4.4132353e+01
   3.6198276e+01   6.7948276e+01   4.0956897e+01
   3.4520468e+01   6.5046784e+01   4.1842105e+01
   3.3135135e+01   6.5810811e+01   3.3648649e+01
   2.8732759e+01   6.5086207e+01   3.7706897e+01
   2.8924731e+01   6.9333333e+01   4.0146953e+01
   3.0081081e+01   7.3234234e+01   3.7031532e+01
   2.6335484e+01   7.1225806e+01   3.5845161e+01
   2.8772152e+01   6.7316456e+01   3.3708861e+01
   3.0783019e+01   6.8226415e+01   2.7528302e+01
   3.0169231e+01   7.1369231e+01   2.9623077e+01
   2.8247619e+01   7.5333333e+01   2.8428571e+01
   2.4082222e+01   7.6722222e+01   3.3324444e+01
   3.0836158e+01   7.5649718e+01   3.1316384e+01
   2.7588235e+01   6.7117647e+01   1.9352941e+01
   2.5372549e+01   6.7352941e+01   1.6568627e+01
   2.2662500e+01   6.6725000e+01   1.4550000e+01
   2.3204082e+01   6.8734694e+01   1.9204082e+01
   1.9230088e+01   6.9212389e+01   1.7734513e+01
   2.1157143e+01   6.5571429e+01   1.8614286e+01
   1.9593750e+01   6.6531250e+01   2.3718750e+01
   1.8066667e+01   6.9762963e+01   2.2074074e+01
   2.2558824e+01   6.8823529e+01   2.3558824e+01
   2.6423077e+01   6.6628205e+01   2.6038462e+01
   2.4853933e+01   6.9426966e+01   2.9685393e+01
   1.9905000e+01   7.0925000e+01   2.7980000e+01
   2.3931507e+01   6.4958904e+01   2.5342466e+01
   2.8318182e+01   5.8454545e+01   3.0333333e+01
   2.7272727e+01   6.1558442e+01   2.8909091e+01
   2.5059701e+01   6.4477612e+01   2.8373134e+01
   2.0640777e+01   6.7359223e+01   3.1223301e+01
   2.2835749e+01   6.7487923e+01   3.4637681e+01
   2.6967742e+01   6.4698925e+01   3.1505376e+01
   2.9364583e+01   6.2520833e+01   3.5218750e+01
   2.4121951e+01   6.3548780e+01   3.5231707e+01
   2.5900000e+01   6.1071429e+01   3.5385714e+01
   2.6437500e+01   5.6291667e+01   3.4375000e+01
   3.0884058e+01   5.6144928e+01   3.4362319e+01
   2.5257576e+01   5.6742424e+01   3.7515152e+01
   2.4875519e+01   5.9352697e+01   4.0622407e+01
   3.0690722e+01   5.9639175e+01   3.6855670e+01
   3.3596591e+01   6.1062500e+01   3.3607955e+01
   3.1721805e+01   6.1503759e+01   4.0218045e+01
   2.9973958e+01   5.8197917e+01   4.3031250e+01
   3.3950000e+01   5.5600000e+01   3.7780000e+01
   3.7137615e+01   5.5119266e+01   4.0871560e+01
   3.3551724e+01   6.0034483e+01   4.2603448e+01
   3.7267857e+01   6.1857143e+01   4.2607143e+01
   3.7213198e+01   5.9147208e+01   4.5842640e+01
   4.0009615e+01   5.3778846e+01   4.5548077e+01
   4.1845070e+01   4.6492958e+01   4.1267606e+01
   4.2865169e+01   5.1898876e+01   4.4056180e+01
   4.1844262e+01   5.7352459e+01   4.3540984e+01
   4.1234375e+01   6.0812500e+01   4.2625000e+01
   4.0944828e+01   5.9351724e+01   3.7606897e+01
   4.1364583e+01   5.4114583e+01   3.9947917e+01
   4.1791667e+01   5.0500000e+01   3.7875000e+01
   3.9292308e+01   4.7138462e+01   3.8615385e+01
   3.8534884e+01   4.9232558e+01   3.5011628e+01
   4.0894737e+01   5.3802632e+01   3.6144737e+01
   3.8330097e+01   5.7941748e+01   3.3951456e+01
   3.6593407e+01   5.2571429e+01   3.2593407e+01
   4.4484277e+01   8.1176101e+01   1.3308176e+01
   4.2955556e+01   8.5762963e+01   1.6807407e+01
   4.3367347e+01   8.1602041e+01   1.9897959e+01
   4.2300885e+01   8.5274336e+01   2.0265487e+01
   4.2979381e+01   7.7783505e+01   2.2484536e+01
   4.3312500e+01   8.3390625e+01   2.4703125e+01
   4.1812500e+01   7.8357143e+01   2.5419643e+01
   4.1725275e+01   7.4659341e+01   2.7868132e+01
   4.2701031e+01   7.0876289e+01   2.6082474e+01
   4.2267442e+01   6.9779070e+01   2.9290698e+01
   4.2900709e+01   6.7035461e+01   3.2205674e+01
   4.1950617e+01   6.3938272e+01   2.7839506e+01
   4.1656627e+01   6.1054217e+01   3.2222892e+01
   4.0939759e+01   5.7746988e+01   3.0879518e+01
   4.2114943e+01   5.9620690e+01   2.7413793e+01
   4.1981818e+01   5.5945455e+01   2.8127273e+01
   4.1843750e+01   5.4203125e+01   2.6562500e+01
   4.2229508e+01   5.1500000e+01   3.1918033e+01
   3.9110169e+01   5.4364407e+01   3.0322034e+01
   4.1606557e+01   5.1590164e+01   2.6196721e+01
   4.1626263e+01   4.8090909e+01   2.5808081e+01
   4.1382716e+01   4.5654321e+01   2.7950617e+01
   4.1960396e+01   4.4475248e+01   2.3465347e+01
   4.1669643e+01   4.3678571e+01   1.8946429e+01
   4.0787879e+01   4.5898990e+01   1.6929293e+01
   2.6173333e+01   6.3520000e+01   1.9533333e+01
   2.5150000e+01   6.2116667e+01   2.1850000e+01
   2.1055556e+01   6.3400000e+01   1.8744444e+01
   1.7276596e+01   6.4585106e+01   1.8138298e+01
   1.6609023e+01   6.1684211e+01   2.1616541e+01
   2.0166667e+01   6.3777778e+01   2.2444444e+01
   1.7641509e+01   6.4188679e+01   2.5150943e+01
   1.9320388e+01   6.4475728e+01   2.8592233e+01
   2.3657143e+01   6.2285714e+01   2.5671429e+01
   2.3363636e+01   6.0242424e+01   2.9060606e+01
   2.0077922e+01   6.2389610e+01   3.2285714e+01
   1.9750000e+01   5.8989583e+01   2.9833333e+01
   1.8844037e+01   5.9926606e+01   3.3247706e+01
   2.5386667e+01   5.8826667e+01   3.0306667e+01
   1.9640777e+01   5.8533981e+01   3.6179612e+01
   2.3678571e+01   5.5303571e+01   3.4642857e+01
   2.0380952e+01   5.4514286e+01   3.7019048e+01
   2.3030612e+01   5.3122449e+01   3.2755102e+01
   2.7067961e+01   5.2941748e+01   3.1165049e+01
   2.3087719e+01   5.1228070e+01   3.9152047e+01
   2.7133333e+01   5.2346667e+01   3.9360000e+01
   3.0508197e+01   5.4508197e+01   3.5426230e+01
   2.9268750e+01   5.2900000e+01   4.2712500e+01
   3.0000000e+01   5.2159091e+01   3.6113636e+01
   3.3464286e+01   5.0357143e+01   4.0357143e+01
   3.4692857e+01   5.2421429e+01   4.5128571e+01
   3.4752941e+01   5.2258824e+01   3.9341176e+01
   3.9682540e+01   4.9841270e+01   4.1825397e+01
   3.8488550e+01   5.0137405e+01   4.7305344e+01
   4.1102439e+01   4.6551220e+01   4.6409756e+01
   2.8694444e+01   5.0388889e+01   2.8000000e+01
   2.3883117e+01   5.0909091e+01   2.8675325e+01
   2.6442478e+01   5.4460177e+01   2.7203540e+01
   2.1576923e+01   5.7230769e+01   2.7820513e+01
   2.1526316e+01   5.3368421e+01   2.7105263e+01
   2.1483333e+01   4.9416667e+01   2.7716667e+01
   1.7978723e+01   4.7335106e+01   3.0297872e+01
   1.6579710e+01   4.9739130e+01   2.6028986e+01
   1.6761134e+01   5.3040486e+01   3.0388664e+01
   1.6070370e+01   5.8003704e+01   2.5503704e+01
   1.7352941e+01   5.4137255e+01   2.6921569e+01
   1.6587912e+01   4.7318681e+01   2.4758242e+01
   1.7000000e+01   4.6475862e+01   2.2593103e+01
   1.9428571e+01   5.0571429e+01   2.1314286e+01
   2.1666667e+01   5.1574074e+01   2.4111111e+01
   2.1893939e+01   5.3878788e+01   2.2287879e+01
   2.0382716e+01   5.9074074e+01   2.4135802e+01
   2.1659091e+01   5.8598485e+01   2.1287879e+01
   2.6075630e+01   5.7512605e+01   2.1722689e+01
   2.7117021e+01   5.2563830e+01   2.2329787e+01
   3.0858824e+01   5.0770588e+01   3.1841176e+01
   3.0329843e+01   4.5465969e+01   3.0062827e+01
   3.2697479e+01   4.7890756e+01   3.3487395e+01
   3.4413043e+01   4.8478261e+01   3.9195652e+01
   3.6045455e+01   4.7409091e+01   4.3068182e+01
   3.5515337e+01   4.3447853e+01   4.4558282e+01
   3.4706897e+01   4.3120690e+01   3.8827586e+01
   2.9974490e+01   4.7892857e+01   4.2867347e+01
   2.9571429e+01   4.8542857e+01   3.7428571e+01
   2.8141844e+01   4.5290780e+01   3.9496454e+01
   2.8734104e+01   4.1901734e+01   4.0716763e+01
   3.2535545e+01   3.8611374e+01   4.1009479e+01
   3.6166667e+01   3.5986667e+01   3.8866667e+01
   3.1735849e+01   3.9669811e+01   3.6622642e+01
   2.9724409e+01   4.3708661e+01   3.4700787e+01
   3.1779570e+01   3.9741935e+01   3.3247312e+01
   3.6173333e+01   4.0173333e+01   3.4493333e+01
   3.9472222e+01   3.5666667e+01   3.2592593e+01
   3.6943299e+01   3.3278351e+01   3.5293814e+01
   3.5750000e+01   3.7456522e+01   3.0336957e+01
   3.3966667e+01   4.0491667e+01   2.8625000e+01
   3.1209302e+01   3.8232558e+01   2.5104651e+01
   3.2253333e+01   3.2000000e+01   2.8520000e+01
   3.2950276e+01   2.9651934e+01   3.3823204e+01
   3.5208333e+01   2.8763889e+01   3.2083333e+01
   3.9233333e+01   2.6561905e+01   3.2447619e+01
   3.6769784e+01   2.5273381e+01   2.7050360e+01
   3.3652174e+01   2.9971014e+01   2.5478261e+01
   3.0903509e+01   3.3649123e+01   2.5026316e+01
   2.5705556e+01   4.7222222e+01   3.1188889e+01
   2.8918699e+01   3.9991870e+01   2.9918699e+01
   2.5534653e+01   3.9717822e+01   3.5589109e+01
   2.3017391e+01   3.9413043e+01   3.3565217e+01
   2.0859599e+01   4.7472779e+01   3.5736390e+01
   2.0134615e+01   4.3734615e+01   3.0911538e+01
   2.1451429e+01   4.2491429e+01   2.6354286e+01
   2.5486667e+01   4.1060000e+01   2.6113333e+01
   2.2719298e+01   3.6482456e+01   2.8929825e+01
   2.4887324e+01   3.3253521e+01   3.0704225e+01
   2.9841880e+01   3.3470085e+01   3.3363248e+01
   2.9106195e+01   3.6495575e+01   2.8115044e+01
   2.5952381e+01   3.0801587e+01   2.8071429e+01
   2.3327869e+01   3.2483607e+01   2.4278689e+01
   2.0100000e+01   3.7156000e+01   2.4312000e+01
   2.4590909e+01   3.6893939e+01   2.2742424e+01
   2.1801802e+01   4.0603604e+01   2.0567568e+01
   2.3956250e+01   4.5468750e+01   2.3587500e+01
   2.0624277e+01   4.0352601e+01   1.8947977e+01
   2.5779221e+01   4.0493506e+01   1.9532468e+01
   2.7760870e+01   3.8336957e+01   1.9663043e+01
   2.7452830e+01   3.4915094e+01   1.8886792e+01
   2.5750000e+01   3.1045455e+01   2.1715909e+01
   2.6907514e+01   2.8115607e+01   2.4537572e+01
   2.8410000e+01   3.4170000e+01   2.3970000e+01
   2.6746753e+01   2.8714286e+01   1.9701299e+01
   3.6538462e+01   3.1217949e+01   2.8487179e+01
   3.5184211e+01   3.3526316e+01   2.4342105e+01
   3.4026549e+01   3.7238938e+01   2.0548673e+01
   3.6144737e+01   4.0263158e+01   2.1302632e+01
   4.0304878e+01   4.1097561e+01   2.1560976e+01
   3.7666667e+01   3.8306306e+01   2.5081081e+01
   3.7936170e+01   3.3936170e+01   2.7925532e+01
   4.2090909e+01   3.6363636e+01   2.5623377e+01
   4.2607143e+01   4.0190476e+01   2.3488095e+01
   4.1135802e+01   4.1197531e+01   2.7283951e+01
   4.2099338e+01   3.7688742e+01   2.9390728e+01
   4.1516779e+01   3.1691275e+01   3.0543624e+01
   4.2265432e+01   3.5172840e+01   3.4777778e+01
   4.0060606e+01   3.6484848e+01   4.1018939e+01
   4.1393939e+01   4.1136364e+01   3.8916667e+01
   3.9590361e+01   4.0686747e+01   3.4602410e+01
   3.9333333e+01   4.2480000e+01   3.0240000e+01
   3.9707865e+01   4.5022472e+01   3.0382022e+01
   4.1200000e+01   4.8073684e+01   3.0936842e+01
   3.7734694e+01   4.6510204e+01   3.3255102e+01
   4.1381818e+01   4.4700000e+01   3.5845455e+01
   3.7578431e+01   4.3578431e+01   3.9029412e+01
   3.7246377e+01   4.4971014e+01   4.1927536e+01
   3.8717949e+01   3.5615385e+01   2.2641026e+01
   4.3095238e+01   3.1523810e+01   2.4396825e+01
   3.8813559e+01   2.9796610e+01   2.5491525e+01
   4.2007353e+01   2.6875000e+01   2.9051471e+01
   4.2314815e+01   2.7222222e+01   2.2796296e+01
   4.1901639e+01   2.4770492e+01   2.3836066e+01
   4.2700000e+01   2.3445455e+01   2.1045455e+01
   4.2426752e+01   2.0789809e+01   1.9738854e+01
   3.8435897e+01   3.7089744e+01   1.9858974e+01
   3.9250000e+01   3.3519231e+01   1.9923077e+01
   4.1825243e+01   3.0669903e+01   2.1621359e+01
   3.8896226e+01   2.7764151e+01   1.9783019e+01
   3.8040816e+01   2.9928571e+01   1.8132653e+01
   4.1661290e+01   2.6822581e+01   1.4967742e+01
   3.7977528e+01   2.4393258e+01   1.7887640e+01
   3.8657143e+01   2.2342857e+01   1.6428571e+01
   3.4828125e+01   2.6695313e+01   2.3351563e+01
   3.8409357e+01   2.1730994e+01   2.4713450e+01
   3.5512000e+01   2.0024000e+01   2.0944000e+01
   3.7227273e+01   1.9409091e+01   1.7204545e+01
   3.9875000e+01   1.8407895e+01   1.3019737e+01
   3.1952703e+01   2.1655405e+01   1.5013514e+01
   3.3224638e+01   2.4210145e+01   1.8753623e+01
   3.1993865e+01   2.2981595e+01   2.4822086e+01
   3.0985294e+01   2.7049020e+01   2.2759804e+01
   2.8843972e+01   2.4914894e+01   1.8425532e+01
   2.9650000e+01   3.0237500e+01   1.6437500e+01
   2.6572254e+01   2.5965318e+01   1.4924855e+01
   3.2371795e+01   2.3897436e+01   1.1256410e+01
   3.4743842e+01   2.0783251e+01   1.0201970e+01
   3.8197368e+01   2.1776316e+01   1.3223684e+01
   3.4869919e+01   2.7138211e+01   1.4227642e+01
   3.1364341e+01   2.6782946e+01   9.8992248e+00
   2.7023669e+01   2.7047337e+01   1.1153846e+01
   2.3094595e+01   3.2270270e+01   1.5763514e+01
   2.2655172e+01   3.3765517e+01   1.8310345e+01
   2.4915254e+01   3.8830508e+01   1.5016949e+01
   2.1444444e+01   3.6822222e+01   1.1570370e+01
   2.3383648e+01   3.2081761e+01   1.1792453e+01
   3.9876404e+01   2.3640449e+01   1.1792135e+01
   4.2709677e+01   2.6354839e+01   1.0311828e+01
   4.0141844e+01   2.9276596e+01   1.0234043e+01
   3.5416216e+01   3.1697297e+01   1.1194595e+01
   3.7533981e+01   3.0398058e+01   1.2815534e+01
   4.3273684e+01   2.9926316e+01   1.6073684e+01
   4.3259259e+01   3.4493827e+01   1.9777778e+01
   4.1991935e+01   3.3959677e+01   1.6169355e+01
   3.9467105e+01   3.5532895e+01   1.3256579e+01
   3.5096491e+01   3.7324561e+01   1.2868421e+01
   3.7690722e+01   4.0350515e+01   1.2958763e+01
   4.0442748e+01   3.9740458e+01   1.5503817e+01
   4.0863636e+01   3.8151515e+01   1.7818182e+01
   3.5000000e+01   3.9922078e+01   1.6532468e+01
   3.6177215e+01   4.3797468e+01   1.6265823e+01
   3.8973684e+01   4.4776316e+01   1.2986842e+01
   3.4439655e+01   4.3948276e+01   1.2284483e+01
   2.8411765e+01   3.1470588e+01   1.0084967e+01
   3.2514925e+01   3.3895522e+01   1.1985075e+01
   3.2475248e+01   3.7138614e+01   9.6930693e+00
   2.6486486e+01   3.5979730e+01   9.8040541e+00
   2.7278571e+01   3.8435714e+01   1.2135714e+01
   2.7761905e+01   4.2039683e+01   7.6666667e+00
   3.2450980e+01   4.1725490e+01   9.5980392e+00
   3.1270588e+01   3.9329412e+01   1.3635294e+01
   3.0431373e+01   4.6352941e+01   1.2196078e+01
   3.3462264e+01   4.6726415e+01   8.3207547e+00
   2.9028986e+01   4.6521739e+01   8.5942029e+00
   3.0818792e+01   5.0040268e+01   5.7248322e+00
   2.9063158e+01   5.2568421e+01   5.2210526e+00
   2.8707865e+01   5.6674157e+01   4.0337079e+00
   2.9755556e+01   6.1600000e+01   3.4000000e+00
   3.0703125e+01   6.3781250e+01   9.2187500e-01
   3.1777778e+01   6.8333333e+01   1.1111111e-01
   3.8343137e+01   4.7343137e+01   1.1225490e+01
   3.2275862e+01   4.9068966e+01   1.1275862e+01
   3.7688889e+01   5.0122222e+01   9.1666667e+00
   3.0700000e+01   5.3280000e+01   8.1200000e+00
   3.6344828e+01   5.3767241e+01   5.6982759e+00
   3.3476190e+01   5.6142857e+01   3.7261905e+00
   3.6748031e+01   6.5874016e+01   8.4251969e-01
   3.5078212e+01   5.9541899e+01   1.5642458e+00
   3.5000000e+01   7.5354839e+01   6.9354839e-01
   3.4096045e+01   7.1971751e+01   2.0112994e+00
   3.1000000e+01   7.7607843e+01   6.2745098e-01
   3.0450000e+01   7.0250000e+01   3.5000000e-01
   2.9333333e+01   6.7933333e+01   9.3333333e-01
   2.6113636e+01   6.5727273e+01   5.9090909e-01
   2.4518072e+01   6.2506024e+01   3.7349398e-01
   2.7026667e+01   6.0653333e+01   3.2400000e+00
   2.3125000e+01   5.7821429e+01   1.3928571e+00
   2.3267606e+01   6.1169014e+01   2.3661972e+00
   1.9380952e+01   5.6809524e+01   3.0142857e+00
   2.5606061e+01   5.4378788e+01   6.0000000e+00
   2.1299401e+01   5.2838323e+01   4.2455090e+00
   2.4774194e+01   4.8897849e+01   5.4838710e+00
   1.8404651e+01   4.9567442e+01   6.6418605e+00
   1.8755172e+01   4.4513793e+01   7.7620690e+00
   2.5156627e+01   4.4240964e+01   9.3855422e+00
   2.2485915e+01   4.4204225e+01   8.5704225e+00
   2.1677273e+01   4.1263636e+01   1.0040909e+01
   2.0590038e+01   4.1318008e+01   1.6325670e+01
   2.1943925e+01   4.4532710e+01   1.4616822e+01
   1.6518797e+01   4.5406015e+01   1.4774436e+01
   1.6549296e+01   4.8316901e+01   1.0929577e+01
   1.5422360e+01   5.1559006e+01   1.3031056e+01
   1.5803150e+01   5.4858268e+01   1.0677165e+01
   2.1686275e+01   5.4549020e+01   1.2000000e+01
   2.5129412e+01   5.4988235e+01   1.1047059e+01
   2.3875000e+01   6.0828125e+01   7.3125000e+00
   1.9530120e+01   6.0614458e+01   8.6024096e+00
   1.7331707e+01   5.7678049e+01   8.4682927e+00
   2.1488189e+01   5.3488189e+01   9.3858268e+00
   2.0218310e+01   6.1795775e+01   4.2605634e+00
   1.8453390e+01   6.6266949e+01   4.9703390e+00
   2.3698795e+01   6.5409639e+01   4.5783133e+00
   2.2284483e+01   7.1543103e+01   2.5517241e+00
   2.1947368e+01   6.8210526e+01   1.6315789e+00
   2.6012346e+01   7.0901235e+01   9.5061728e-01
   2.6600000e+01   7.5133333e+01   4.6666667e-01
   2.3041237e+01   5.0319588e+01   1.4061856e+01
   1.9666667e+01   4.5923077e+01   1.6974359e+01
   2.4373832e+01   4.7364486e+01   1.6672897e+01
   2.6634328e+01   4.8082090e+01   1.8955224e+01
   2.2373134e+01   5.1208955e+01   1.7731343e+01
   2.2354839e+01   4.8620968e+01   2.1048387e+01
   1.5661765e+01   4.8727941e+01   1.8507353e+01
   2.0609756e+01   5.2487805e+01   1.9170732e+01
   2.4368421e+01   5.3105263e+01   1.9736842e+01
   2.2424242e+01   5.6030303e+01   1.8757576e+01
   1.6722892e+01   5.3722892e+01   1.8638554e+01
   2.2510204e+01   5.3938776e+01   1.5040816e+01
   1.5276786e+01   5.6870536e+01   1.6031250e+01
   1.7940000e+01   5.9610000e+01   1.6030000e+01
   2.0190476e+01   5.7940476e+01   1.4023810e+01
   2.6341772e+01   5.6227848e+01   1.2493671e+01
   2.5714286e+01   6.0587302e+01   8.7142857e+00
   2.1117647e+01   6.2470588e+01   1.0985294e+01
   1.7735714e+01   6.5407143e+01   1.2014286e+01
   1.8679612e+01   6.3388350e+01   1.4495146e+01
   2.4764706e+01   6.4867647e+01   1.0779412e+01
   2.6594937e+01   6.0962025e+01   1.1569620e+01
   2.2412844e+01   7.0422018e+01   9.5963303e+00
   1.9683871e+01   6.8709677e+01   9.6258065e+00
   2.5123457e+01   6.5296296e+01   6.3456790e+00
   2.5985507e+01   7.0304348e+01   4.3043478e+00
   2.2684564e+01   7.3416107e+01   7.9463087e+00
   2.7164384e+01   6.6465753e+01   7.7671233e+00
   2.9144231e+01   7.1711538e+01   4.7788462e+00
   2.4254237e+01   7.6169492e+01   5.3728814e+00
   2.8836207e+01   7.8004310e+01   3.4525862e+00
   2.3279070e+01   6.0220930e+01   1.5488372e+01
   2.5761905e+01   5.7500000e+01   1.6214286e+01
   2.7745763e+01   5.5406780e+01   1.8372881e+01
   3.0182927e+01   5.5353659e+01   1.8926829e+01
   2.9604396e+01   5.8813187e+01   2.1824176e+01
   2.8181818e+01   6.1404040e+01   1.7858586e+01
   2.8477612e+01   6.1388060e+01   1.4328358e+01
   2.8928571e+01   5.7619048e+01   1.3642857e+01
   3.0184211e+01   6.3657895e+01   1.2105263e+01
   2.7902439e+01   6.7731707e+01   1.3280488e+01
   2.8904762e+01   6.5333333e+01   1.8023810e+01
   3.0486486e+01   6.9297297e+01   1.8162162e+01
   3.2521277e+01   7.4914894e+01   1.7563830e+01
   3.0727273e+01   7.2121212e+01   1.5787879e+01
   2.9076923e+01   7.0807692e+01   1.1538462e+01
   2.9205128e+01   6.5153846e+01   9.5256410e+00
   3.0058824e+01   6.8980392e+01   7.4901961e+00
   3.2706349e+01   7.1888889e+01   7.6666667e+00
